typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230901","2023","9","202309","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false","386014.754",,"386014.754","0","false","true",
"C","M","20230901","2023","9","202309","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","425599","false","8","kg","425599","false","425599","false","0","false","4692331","4594832","4692331","0","true","false",
"C","M","20231001","2023","10","202310","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1608010","false","8","kg","1608010","false","1608010","false","0","false","42705631",,"42705631","0","true","false",
"C","M","20231001","2023","10","202310","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40601","false","8","kg","40601","false","40601","false","0","false","1463040.345",,"1463040.345","0","false","true",
"C","M","20231001","2023","10","202310","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1692","false","8","kg","1692","false","1692","false","0","false","44622.529",,"44622.529","0","false","true",
"C","M","20231001","2023","10","202310","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180000","false","8","kg","180000","false","180000","false","0","false","5603341.407",,"5603341.407","0","true","false",
"C","M","20231001","2023","10","202310","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","198003","false","8","kg","198003","false","198003","false","0","false","7128042",,"7128042","0","true","false",
"C","M","20231001","2023","10","202310","579","NOR","Norway","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35","false","8","kg","35","false","35","false","0","false","368.937",,"368.937","0","false","true",
"C","M","20231001","2023","10","202310","699","IND","India","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15000","false","8","kg","15000","false","15000","false","0","false","591786.897",,"591786.897","0","false","true",
"C","M","20231001","2023","10","202310","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","8","kg","40000","false","40000","false","0","false","789575.439",,"789575.439","0","false","true",
"C","M","20231001","2023","10","202310","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4500","false","8","kg","4500","false","4500","false","0","false","134336.816",,"134336.816","0","false","true",
"C","M","20231001","2023","10","202310","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","742819","false","8","kg","742819","false","742819","false","0","false","8778633","8497818","8778633","0","true","false",
"C","M","20231101","2023","11","202311","124","CAN","Canada","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false",,"5595.183","5595.183","0","false","true",
"C","M","20231101","2023","11","202311","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","908000","false","8","kg","908000","false","908000","false","0","false","29084970",,"29084970","0","true","false",
"C","M","20231101","2023","11","202311","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false","40551.388",,"40551.388","0","false","true",
"C","M","20231101","2023","11","202311","352","ISL","Iceland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38","false","8","kg","38","false","38","false","0","false","257.605","219.41","257.605","0","true","false",
"C","M","20231101","2023","11","202311","380","ITA","Italy","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false",,"22848.592","22848.592","0","true","false",
"C","M","20231101","2023","11","202311","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","280000","false","8","kg","280000","false","280000","false","0","false","9243940.444",,"9243940.444","0","true","false",
"C","M","20231101","2023","11","202311","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","198000","false","8","kg","198000","false","198000","false","0","false","8207100",,"8207100","0","true","false",
"C","M","20231101","2023","11","202311","600","PRY","Paraguay","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.2","false","8","kg","0.2","false","0.2","false","0","false","45.3","44","45.3","0","false","true",
"C","M","20231101","2023","11","202311","757","CHE","Switzerland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4000","false","8","kg","4000","false","4000","false","0","false","171638.259",,"171638.259","0","false","true",
"C","M","20231101","2023","11","202311","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","160200","false","8","kg","160200","false","160200","false","0","false","4890617.699",,"4890617.699","0","false","true",
"C","M","20231101","2023","11","202311","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","885376","false","8","kg","885376","false","885376","false","0","false","10427584","10134349","10427584","0","true","false",
"C","M","20231201","2023","12","202312","68","BOL","Bolivia (Plurinational State of)","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.023","true","-1","N/A","0","false","0.023","true","20","false","1",,"1","6","false","true",
"C","M","20231201","2023","12","202312","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2916030","false","8","kg","2916030","false","2916030","false","0","false","55644851",,"55644851","0","true","false",
"C","M","20231201","2023","12","202312","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","367000","false","8","kg","367000","false","367000","false","0","false","7510349.66",,"7510349.66","0","true","false",
"C","M","20231201","2023","12","202312","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18000","false","8","kg","18000","false","18000","false","0","false","432000",,"432000","0","true","false",
"C","M","20231201","2023","12","202312","458","MYS","Malaysia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","114.403",,"114.403","0","false","true",
"C","M","20231201","2023","12","202312","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","448087","false","8","kg","448087","false","448087","false","0","false","5336052","5133709","5336052","0","true","false",
